Date,Open,High,Low,Close,Adj Close,Volume;Adj CloseBTC
2020-09-05,388.038391,394.172272,316.774353,335.260071,335.260071,29880047640;4376.529785
2020-09-06,335.334564,359.764038,319.041901,353.362274,353.362274,27643678917;4597.120117
2020-09-07,353.450256,358.211884,326.254364,352.673492,352.673492,21763614732;4599.879883
2020-09-08,353.202271,355.562866,328.816772,337.602112,337.602112,17991403432;4228.75
2020-09-09,337.824921,359.164490,332.165009,351.110016,351.110016,14547933520;4226.060059
2020-09-10,351.429321,377.393585,351.111755,368.101898,368.101898,31421134556;4122.939941
2020-09-11,368.118500,376.630402,355.582581,374.695587,374.695587,27296269329;4161.27002
2020-09-12,374.595398,387.538452,367.842194,387.183105,387.183105,13295405814;4130.810059
2020-09-13,387.519287,388.959808,354.340179,365.570007,365.570007,15005899191;3882.590088
2020-09-14,365.699585,384.485199,357.569763,377.268860,377.268860,17536695361;3154.949951
2020-09-15,377.154022,381.508301,363.606812,364.839203,364.839203,16140584321;3637.52002
2020-09-16,364.743988,372.767426,356.682739,365.812286,365.812286,16107612177;3625.040039
2020-09-17,365.865784,393.901611,364.795135,389.019226,389.019226,19899531080;3582.879883
2020-09-18,389.337494,391.904144,376.964996,384.364532,384.364532,14108357740;4065.199951
2020-09-19,384.041656,387.076355,378.724060,385.544373,385.544373,11049507684;3924.969971
2020-09-20,385.597992,385.597992,367.094360,371.052826,371.052826,12292195784;3905.949951
2020-09-21,371.400146,375.737030,336.068970,341.786072,341.786072,17398267133;3631.040039
2020-09-22,341.723816,346.600830,336.855042,344.503174,344.503174,12732578043;3630.699951
2020-09-23,344.589905,344.671387,318.969208,321.116302,321.116302,12899346599;3792.399902
2020-09-24,320.985016,351.461487,318.545105,349.355591,349.355591,15714304470;3682.840088
2020-09-25,349.411438,357.772736,339.015930,352.183258,352.183258,14381086966;3926.070068
2020-09-26,352.350891,355.854767,348.107117,355.488098,355.488098,13049148579;3892.350098
2020-09-27,354.959900,361.984406,349.834076,357.438507,357.438507,13598126926;4200.669922
2020-09-28,357.925934,366.432159,354.547638,355.159424,355.159424,14258455166;4174.72998
2020-09-29,354.363007,360.353363,352.146851,359.757385,359.757385,11600013236;4163.069824
2020-09-30,360.038513,361.178772,353.327942,359.937866,359.937866,11818610610;4338.709961
2020-10-01,360.309143,369.264404,346.477051,353.205902,353.205902,14679481911;4403.740234
2020-10-02,352.949677,354.115417,336.467163,346.238922,346.238922,14215390463;4409.319824
2020-10-03,346.218628,351.307709,344.666565,346.522095,346.522095,10060167889;4317.47998
2020-10-04,346.602234,354.045746,345.131012,352.579010,352.579010,10696959020;4229.359863
2020-10-05,352.736816,355.214081,349.679901,353.956787,353.956787,11809507622;4328.410156
2020-10-06,353.956482,354.989014,338.003296,340.815857,340.815857,12830796112;4370.810059
2020-10-07,340.943085,342.450836,334.545563,341.808655,341.808655,11929918060;4426.890137
2020-10-08,342.044647,352.211487,335.647491,350.766144,350.766144,13461017711;4610.47998
2020-10-09,351.112885,368.310333,348.205841,365.590485,365.590485,13043501763;4772.02002
2020-10-10,365.402466,378.267151,365.354034,370.967590,370.967590,13618484324;4781.990234
2020-10-11,370.928436,377.246796,369.828033,375.142059,375.142059,12584512533;4826.47998
2020-10-12,374.798737,395.122162,366.642334,387.731262,387.731262,15867455424;5446.910156
2020-10-13,387.142944,387.375671,375.582458,381.190765,381.190765,14226744838;5647.209961
2020-10-14,381.971466,387.296173,374.175018,379.484039,379.484039,13918846567;5831.790039
2020-10-15,379.192230,381.208771,371.354126,377.441833,377.441833,14964182545;5678.189941
2020-10-16,377.868500,380.021515,362.597412,366.229004,366.229004,14670784817;5725.589844
2020-10-17,366.015717,369.768127,364.489014,368.855927,368.855927,10951115359;5605.509766
2020-10-18,368.727539,378.597656,368.129150,378.213684,378.213684,11047103109;5590.689941
2020-10-19,378.469635,383.317657,373.702271,379.935608,379.935608,12811242092;5708.52002
2020-10-20,379.719696,380.761017,367.601074,369.136902,369.136902,13741586582;6011.450195
2020-10-21,369.059418,400.627258,368.727966,392.189972,392.189972,20241324322;6031.600098
2020-10-22,391.488617,420.141663,391.276306,413.772980,413.772980,15772846485;6008.419922
2020-10-23,414.051331,418.959930,403.082031,409.766693,409.766693,14256222052;5930.319824
2020-10-24,409.767242,416.599670,407.851715,412.457611,412.457611,12201739194;5526.640137
2020-10-25,412.457642,417.159210,405.350647,406.217773,406.217773,10890207469;5750.799805
2020-10-26,406.217987,411.279877,383.782898,393.888306,393.888306,15155684229;5904.830078
2020-10-27,393.888184,409.772858,390.608459,403.997040,403.997040,13940434102;5780.899902
2020-10-28,403.997101,408.964752,381.146332,388.650757,388.650757,15276441134;5753.089844
2020-10-29,388.651062,393.227692,381.288757,386.730103,386.730103,12920477749;6153.850098
2020-10-30,386.730255,391.464722,375.092407,382.819977,382.819977,13688056970;6130.529785
2020-10-31,382.820038,393.010132,381.295258,386.590332,386.590332,11276963426;6468.399902
2020-11-01,386.590332,397.116119,385.165527,396.358185,396.358185,10475146018;6767.310059
2020-11-02,396.355988,403.240753,381.017639,383.156738,383.156738,13997574252;máj.78
2020-11-03,383.156036,389.515381,371.312744,387.602173,387.602173,12588494762;7207.759766
2020-11-04,387.603210,407.665649,377.827606,402.141998,402.141998,15126077675;7379.950195
2020-11-05,402.142944,417.525940,397.245819,414.067352,414.067352,15440711038;7407.410156
2020-11-06,414.066711,456.200623,412.982300,454.719299,454.719299,16738305610;7022.759766
2020-11-07,454.722565,465.675476,428.456360,435.713135,435.713135,18873289788;7144.379883
2020-11-08,435.718811,457.780457,433.153778,453.554779,453.554779,11292383601;7459.689941
2020-11-09,453.574158,457.349609,435.163879,444.163055,444.163055,13704320630;7143.580078
2020-11-10,444.166382,453.758362,439.600128,449.679626,449.679626,12090381666;6618.140137
2020-11-11,449.679657,473.578857,449.524933,462.960541,462.960541,14075403511;6357.600098
2020-11-12,462.959534,467.677826,452.072418,461.005280,461.005280,12877327234;5950.069824
2020-11-13,461.005493,475.217255,457.298248,474.626434,474.626434,13191505725;6559.490234
2020-11-14,474.626434,475.161438,452.986084,460.149841,460.149841,10312037942;6635.75
2020-11-15,460.149902,460.994080,440.254333,447.559082,447.559082,10308617165;7315.540039
2020-11-16,447.558990,463.831024,445.501617,459.940308,459.940308,11441239444;7871.689941
2020-11-17,464.406647,482.232208,460.776611,480.360077,480.360077,14593057877;7708.990234
2020-11-18,480.346832,491.999908,465.830963,479.484070,479.484070,17880199224;7790.149902
2020-11-19,479.481018,480.121735,465.704254,471.630432,471.630432,12473929218;8036.490234
2020-11-20,471.631470,513.610352,471.631470,509.744568,509.744568,18629943296;8200.639648
2020-11-21,509.744598,550.227417,504.237762,549.486633,549.486633,20757099184;8071.259766
2020-11-22,549.486633,579.372498,514.517212,558.068115,558.068115,21967049601;8253.549805
2020-11-23,558.059509,609.987610,551.265259,608.454041,608.454041,27272302872;8038.77002
2020-11-24,608.522766,621.173401,593.835144,603.897766,603.897766,23281758100;8253.69043
2020-11-25,603.902039,605.094177,559.671387,570.686646,570.686646,20088492893;8790.919922
2020-11-26,570.514893,575.641479,485.497314,518.801147,518.801147,31104004592;9330.549805
2020-11-27,519.108093,530.777161,497.242615,517.493713,517.493713,16831105703;9818.349609
2020-11-28,517.597351,548.044861,508.125366,538.229797,538.229797,14770243833;10058.799805
2020-11-29,538.264587,576.602417,531.987549,575.758057,575.758057,15017517758;9888.610352
2020-11-30,575.757080,615.240540,571.537781,614.842529,614.842529,20276867833;10233.599609
2020-12-01,615.070313,635.160583,571.753967,587.324158,587.324158,27178964465;10975.599609
2020-12-02,587.261597,604.022461,578.741028,598.352356,598.352356,16883292129;11074.599609
2020-12-03,598.459229,622.452698,588.346375,616.708740,616.708740,16146190946;11323.200195
2020-12-04,616.722778,618.983154,569.283508,569.354187,569.354187,16337589997;11657.200195
2020-12-05,569.347656,596.595459,563.106628,596.595459,596.595459,13498010566;11916.700195
2020-12-06,596.568665,606.791931,584.411743,601.908997,601.908997,11290893016;14291.5
2020-12-07,601.797119,602.917908,585.428650,591.843384,591.843384,10720480962;17899.699219
2020-12-08,591.900818,594.751587,552.469238,554.827759,554.827759,14398919320;16569.400391
2020-12-09,554.792908,577.288391,532.998413,573.479126,573.479126,15855915840;15178.200195
2020-12-10,573.504028,574.600159,549.784058,559.678528,559.678528,11672582040;15455.400391
2020-12-11,559.679199,560.376709,537.811646,545.797363,545.797363,11098819124;16936.800781
2020-12-12,545.578552,573.339417,545.245605,568.567322,568.567322,8534557897;17415.400391
2020-12-13,568.609863,593.781250,564.565979,589.663208,589.663208,9070377862;16408.199219
2020-12-14,589.782471,590.492981,577.118408,586.011169,586.011169,8125837102;16564.0
2020-12-15,586.021790,596.247742,580.628784,589.355591,589.355591,9326645840;17706.900391
2020-12-16,589.378662,636.640320,582.039124,636.181824,636.181824,15817248373;19497.400391
2020-12-17,636.154175,673.834229,628.749390,642.868958,642.868958,25479532147;19140.800781
2020-12-18,642.916992,662.699097,632.356079,654.811951,654.811951,15756303983;19114.199219
2020-12-19,654.624207,668.769592,646.616211,659.297913,659.297913,12830893778;17776.699219
2020-12-20,659.185059,659.923706,625.014465,638.290833,638.290833,13375855442;16624.599609
2020-12-21,638.315186,646.846558,600.836060,609.817871,609.817871,14419493621;15802.900391
2020-12-22,609.420532,635.076599,589.552002,634.854187,634.854187,14745890080;13831.799805
2020-12-23,634.824585,637.122803,560.364258,583.714600,583.714600,15261413038;14699.200195
2020-12-24,584.135620,613.815186,568.596375,611.607178,611.607178,14317413703;13925.799805
2020-12-25,611.554565,633.061401,605.424438,626.410706,626.410706,13520927700;14026.599609
2020-12-26,626.498047,650.721436,617.402100,635.835815,635.835815,14761125202;16099.799805
2020-12-27,635.887146,711.393555,628.334961,682.642334,682.642334,26093552821;15838.5
2020-12-28,683.205811,745.877747,683.205811,730.397339,730.397339,24222565862;14606.5
2020-12-29,730.358704,737.952881,692.149414,731.520142,731.520142,18710683199;14656.200195
2020-12-30,731.472839,754.303223,720.988892,751.618958,751.618958,17294574210;12952.200195
2020-12-31,751.626648,754.299438,726.511902,737.803406,737.803406,13926846861;14156.400391
2021-01-01,737.708374,749.201843,719.792236,730.367554,730.367554,13652004358;13657.200195
2021-01-02,730.402649,786.798462,718.109497,774.534973,774.534973,19740771179;14982.099609
2021-01-03,774.511841,1006.565002,771.561646,975.507690,975.507690,45200463368;15201.0
2021-01-04,977.058838,1153.189209,912.305359,1040.233032,1040.233032,56945985763;15599.200195
2021-01-05,1041.498779,1129.371460,986.811279,1100.006104,1100.006104,41535932781;17429.5
2021-01-06,1101.005005,1209.428589,1064.233398,1207.112183,1207.112183,44699914188;17527.0
2021-01-07,1208.078369,1282.579590,1167.443115,1225.678101,1225.678101,40468027280;16477.599609
2021-01-08,1225.967896,1273.827515,1076.081543,1224.197144,1224.197144,44334826666;15170.099609
2021-01-09,1223.740479,1303.871826,1182.270386,1281.077271,1281.077271,33233105361;14595.400391
2021-01-10,1280.871094,1347.926147,1194.715576,1262.246704,1262.246704,40616938053;14973.299805
2021-01-11,1261.622925,1261.622925,924.922607,1090.145386,1090.145386,60733630300;13405.799805
2021-01-12,1088.526733,1149.240234,1012.764160,1043.434570,1043.434570,37494601692;13980.599609
2021-01-13,1043.740967,1134.338501,994.549072,1130.739380,1130.739380,30109792795;14360.200195
2021-01-14,1130.231201,1244.163086,1093.060791,1218.453003,1218.453003,33410915929;13772.0
2021-01-15,1221.877197,1250.505859,1090.721069,1171.834595,1171.834595,35972039310;13819.799805
2021-01-16,1171.443115,1290.053589,1157.623779,1233.537598,1233.537598,32319240157;11490.5
2021-01-17,1233.453369,1265.644653,1174.388550,1230.172241,1230.172241,29258032819;11188.599609
2021-01-18,1230.313232,1259.450073,1187.311035,1257.279541,1257.279541,25817455560;11474.900391
2021-01-19,1257.434570,1432.300049,1254.522949,1377.295898,1377.295898,47195935190;11607.400391
2021-01-20,1375.248413,1405.744141,1243.299927,1382.274048,1382.274048,46784030909;12899.200195
2021-01-21,1382.684448,1382.684448,1098.476196,1121.570923,1121.570923,45932464754;11600.099609
2021-01-22,1118.889038,1271.687622,1046.596558,1236.512207,1236.512207,43918338506;10931.400391
2021-01-23,1235.267944,1272.151123,1200.893311,1230.990601,1230.990601,27253895441;10868.400391
2021-01-24,1231.210571,1395.111328,1225.274048,1391.609375,1391.609375,36418163554;11359.400391
2021-01-25,1390.639893,1467.784912,1304.973999,1324.414795,1324.414795,43565777745;11259.400391
2021-01-26,1323.741699,1376.085083,1253.340332,1357.058105,1357.058105,41572917750;11171.400391
2021-01-27,1358.333374,1368.074097,1215.311279,1253.187134,1253.187134,39394416990;11440.700195
2021-01-28,1251.279785,1356.288696,1226.173950,1332.492188,1332.492188,34637234789;11786.299805
2021-01-29,1369.086792,1428.981201,1292.240112,1382.522827,1382.522827,53611955259;11296.400391
2021-01-30,1382.231934,1402.399780,1328.529053,1376.115479,1376.115479,30616574234;10106.299805
2021-01-31,1376.823608,1378.916016,1288.501587,1314.986206,1314.986206,25198853581;10221.099609
2021-02-01,1314.855225,1373.845825,1274.357788,1369.040527,1369.040527,29210670920;9170.540039
2021-02-02,1369.505127,1542.990967,1362.771240,1515.193726,1515.193726,45437142801;8830.75
2021-02-03,1514.769653,1660.909546,1510.010254,1660.909546,1660.909546,41874566399;9174.910156
2021-02-04,1661.170166,1689.186646,1561.853516,1594.762695,1594.762695,44396871836;8277.009766
2021-02-05,1594.793335,1756.510986,1594.793335,1718.650879,1718.650879,40108628454;6955.27002
2021-02-06,1717.797485,1738.314453,1649.068726,1677.846802,1677.846802,39873420648;7754.0
2021-02-07,1677.605713,1690.036621,1501.750244,1614.227783,1614.227783,39889440151;7621.299805
2021-02-08,1613.642212,1770.590820,1571.579956,1746.616821,1746.616821,48012285956;8265.589844
2021-02-09,1746.926147,1815.963623,1711.620605,1768.035034,1768.035034,44180727529;8736.980469
2021-02-10,1768.039795,1826.696777,1686.542358,1744.243408,1744.243408,41916084617;8621.900391
2021-02-11,1743.714233,1806.539063,1708.679199,1783.797974,1783.797974,36021495262;8129.970215
2021-02-12,1783.489136,1861.356934,1744.168945,1843.532593,1843.532593,37905036865;8926.570313
2021-02-13,1843.986816,1871.603516,1770.612061,1814.109863,1814.109863,35359490535;8598.30957
2021-02-14,1814.372314,1848.154053,1789.914185,1805.084106,1805.084106,31439114900;9494.629883
2021-02-15,1804.676758,1833.830566,1683.906616,1779.791016,1779.791016,38955610883;10166.400391
2021-02-16,1778.945557,1824.518677,1729.641968,1781.067505,1781.067505,34269369268;10233.900391
2021-02-17,1781.350098,1853.667603,1736.705811,1848.458252,1848.458252,35955412703;11112.700195
2021-02-18,1848.206299,1949.903442,1848.206299,1937.449219,1937.449219,28255902969;10551.799805
2021-02-19,1938.859863,1969.546997,1896.684448,1960.164795,1960.164795,26268814253;11225.299805
2021-02-20,1959.902954,2036.286499,1830.531494,1919.534058,1919.534058,34696091102;11403.700195
